customer_id,income_from,income_to,qualification,age,child,tenure,retired_flag,income
16894,70000,,Degree or higher,36,2,Mortgaged,0,35000
16895,70000,,Degree or higher,40,0,Mortgaged,0,35000
16912,30000,39999,Other,79,0,Rented,0,34999.5
16917,30000,39999,Degree or higher,65,0,Rented,0,34999.5
16918,10000,19999,None,78,0,Rented,1,14999.5
16922,,,Degree or higher,62,0,Owned outright,0,0
16941,10000,19999,Other,65,0,Owned outright,1,14999.5
16944,30000,39999,Degree or higher,35,0,Owned outright,0,34999.5
16952,,,Higher education,57,0,Mortgaged,0,0
16956,10000,19999,Degree or higher,37,0,Rented,0,14999.5
16959,10000,19999,GCSE,117,0,Mortgaged,1,14999.5
1696,50000,59999,Degree or higher,48,0,Mortgaged,0,54999.5
16961,20000,29999,Other,59,0,Mortgaged,0,24999.5
16962,20000,29999,GCSE,55,0,Owned outright,0,24999.5
16964,30000,39999,Degree or higher,54,0,Rented,0,34999.5
16965,,,Higher education,47,1,Other,0,0
16969,60000,69999,Degree or higher,27,0,Rented,0,64999.5
16972,20000,29999,GCSE,49,0,Owned outright,0,24999.5
16978,40000,49999,Higher education,57,0,Owned outright,0,44999.5
16980,0,9999,Other,29,0,Rented,0,4999.5
16982,40000,49999,A Level,41,0,Rented,0,44999.5
16985,70000,,Degree or higher,34,3,Rented,0,35000
16990,40000,49999,Higher education,50,0,Mortgaged,0,44999.5
16993,50000,59999,Higher education,38,2,Mortgaged,0,54999.5
16999,50000,59999,GCSE,42,2,Mortgaged,0,54999.5
170,,,Degree or higher,53,2,Mortgaged,0,0
17005,50000,59999,Higher education,70,0,Mortgaged,0,54999.5
17006,40000,49999,GCSE,59,0,Mortgaged,0,44999.5
17007,10000,19999,A Level,32,0,Rented,0,14999.5
1701,50000,59999,GCSE,43,0,Other,0,54999.5
17014,50000,59999,Degree or higher,35,1,Mortgaged,0,54999.5
17018,60000,69999,Other,60,0,Owned outright,0,64999.5
1702,20000,29999,GCSE,39,1,Rented,0,24999.5
17021,40000,49999,Degree or higher,60,0,Owned outright,0,44999.5
17025,10000,19999,GCSE,61,0,Rented,0,14999.5
17030,20000,29999,Higher education,73,0,Rented,1,24999.5
17039,0,9999,A Level,50,2,Mortgaged,0,4999.5
1704,30000,39999,Degree or higher,55,0,Owned outright,0,34999.5
17044,30000,39999,Degree or higher,41,1,Owned outright,0,34999.5
17045,30000,39999,Degree or higher,40,0,Rented,0,34999.5
17048,30000,39999,Degree or higher,39,1,Mortgaged,0,34999.5
17049,30000,39999,Degree or higher,59,0,Mortgaged,0,34999.5
17051,,,Degree or higher,80,0,Owned outright,1,0
17070,10000,19999,Other,62,0,Owned outright,0,14999.5
17077,20000,29999,Degree or higher,88,0,Rented,0,24999.5
17086,20000,29999,Degree or higher,79,0,Owned outright,1,24999.5
17089,10000,19999,Degree or higher,34,3,Mortgaged,0,14999.5
17097,,,Other,50,0,Mortgaged,0,0
17099,30000,39999,A Level,29,0,Mortgaged,0,34999.5
17103,10000,19999,Other,65,0,Rented,1,14999.5
17117,10000,19999,A Level,31,3,Mortgaged,0,14999.5
17125,20000,29999,GCSE,46,2,Mortgaged,0,24999.5
17130,20000,29999,Degree or higher,34,3,Rented,0,24999.5
17136,,,Other,71,0,Rented,1,0
17140,50000,59999,A Level,38,4,Mortgaged,0,54999.5
17141,30000,39999,A Level,60,0,Owned outright,0,34999.5
17156,70000,,Degree or higher,47,2,Mortgaged,0,35000
17165,,,Other,35,2,Owned outright,0,0
17172,10000,19999,Degree or higher,80,0,Owned outright,0,14999.5
17176,20000,29999,Degree or higher,41,0,Other,0,24999.5
17178,10000,19999,GCSE,70,0,Owned outright,1,14999.5
17185,10000,19999,Higher education,61,0,Rented,0,14999.5
17187,30000,39999,GCSE,49,0,Rented,0,34999.5
17192,10000,19999,GCSE,42,1,Owned outright,0,14999.5
17198,10000,19999,None,79,0,Owned outright,1,14999.5
17203,30000,39999,Degree or higher,69,2,Rented,0,34999.5
17209,20000,29999,Degree or higher,47,0,Owned outright,0,24999.5
17215,10000,19999,Degree or higher,63,0,Owned outright,0,14999.5
17228,10000,19999,Degree or higher,78,0,Owned outright,1,14999.5
17230,,,A Level,63,0,Owned outright,0,0
17235,10000,19999,Other,48,0,Mortgaged,0,14999.5
17243,10000,19999,GCSE,44,1,Mortgaged,0,14999.5
17261,70000,,A Level,47,0,Mortgaged,0,35000
17266,10000,19999,Degree or higher,36,0,Mortgaged,0,14999.5
1727,20000,29999,Degree or higher,80,0,Owned outright,1,24999.5
17276,20000,29999,Degree or higher,44,1,Rented,0,24999.5
1728,20000,29999,GCSE,37,2,Rented,0,24999.5
17282,30000,39999,Higher education,66,0,Rented,1,34999.5
1729,20000,29999,GCSE,83,0,Owned outright,1,24999.5
17290,20000,29999,None,74,0,Owned outright,1,24999.5
17295,10000,19999,Other,72,0,Rented,1,14999.5
17299,40000,49999,Higher education,26,1,Mortgaged,0,44999.5
17301,10000,19999,None,70,0,Owned outright,1,14999.5
17307,10000,19999,Other,51,0,Other,0,14999.5
17313,10000,19999,Degree or higher,62,0,Owned outright,0,14999.5
17329,60000,69999,Degree or higher,41,0,Mortgaged,0,64999.5
17336,40000,49999,GCSE,50,0,Mortgaged,0,44999.5
17343,70000,,Degree or higher,46,2,Owned outright,0,35000
17345,60000,69999,Higher education,43,1,Mortgaged,0,64999.5
17350,10000,19999,Degree or higher,43,0,Mortgaged,0,14999.5
17353,40000,49999,GCSE,67,0,Owned outright,1,44999.5
17363,,,Higher education,40,1,Rented,0,0
17368,10000,19999,GCSE,41,2,Rented,0,14999.5
17370,10000,19999,Higher education,62,0,Owned outright,0,14999.5
17379,70000,,Degree or higher,48,0,Mortgaged,0,35000
17382,20000,29999,Other,61,0,Owned outright,0,24999.5
17384,60000,69999,Degree or higher,41,2,Mortgaged,0,64999.5
17388,50000,59999,Higher education,36,2,Mortgaged,0,54999.5
17389,30000,39999,Degree or higher,36,2,Mortgaged,0,34999.5
17392,60000,69999,A Level,60,0,Owned outright,0,64999.5
17395,20000,29999,Higher education,59,0,Rented,0,24999.5
17396,30000,39999,None,75,0,Owned outright,1,34999.5
174,10000,19999,GCSE,86,0,Rented,0,14999.5
17400,30000,39999,GCSE,58,0,Owned outright,0,34999.5
1741,40000,49999,Degree or higher,44,0,Mortgaged,0,44999.5
17417,20000,29999,None,49,0,Mortgaged,0,24999.5
17429,30000,39999,None,73,0,Owned outright,1,34999.5
17433,20000,29999,Higher education,65,0,Rented,1,24999.5
17436,30000,39999,Higher education,41,2,Mortgaged,0,34999.5
17457,50000,59999,Higher education,50,2,Mortgaged,0,54999.5
1746,10000,19999,Other,75,0,Rented,1,14999.5
17467,,,Degree or higher,39,1,Mortgaged,0,0
17472,,,Higher education,54,0,Owned outright,0,0
17473,,,None,61,0,Rented,0,0
17477,40000,49999,A Level,38,2,Mortgaged,0,44999.5
1748,0,9999,GCSE,76,0,Rented,1,4999.5
17480,10000,19999,GCSE,51,0,Rented,0,14999.5
17482,60000,69999,Degree or higher,51,0,Owned outright,0,64999.5
17495,,,Higher education,34,2,Mortgaged,0,0
17498,10000,19999,None,77,0,Rented,1,14999.5
17499,40000,49999,GCSE,55,0,Mortgaged,0,44999.5
1750,70000,,A Level,51,0,Mortgaged,0,35000
17503,50000,59999,Degree or higher,50,1,Owned outright,0,54999.5
17508,60000,69999,Degree or higher,40,2,Mortgaged,0,64999.5
17516,30000,39999,Degree or higher,57,0,Rented,0,34999.5
17530,40000,49999,GCSE,68,0,Owned outright,1,44999.5
17534,40000,49999,None,70,0,Owned outright,0,44999.5
17535,50000,59999,A Level,36,0,Rented,0,54999.5
1754,40000,49999,Degree or higher,36,4,Mortgaged,0,44999.5
17541,20000,29999,Higher education,72,0,Owned outright,1,24999.5
17543,70000,,Degree or higher,36,2,Owned outright,0,35000
17551,10000,19999,A Level,27,1,Rented,0,14999.5
17560,,,Degree or higher,44,1,Owned outright,0,0
1757,0,9999,A Level,58,1,Rented,0,4999.5
17571,,,Degree or higher,64,0,Owned outright,0,0
17581,20000,29999,Degree or higher,51,1,Owned outright,0,24999.5
17584,30000,39999,A Level,46,1,Mortgaged,0,34999.5
1759,30000,39999,GCSE,82,0,Owned outright,1,34999.5
17590,40000,49999,Degree or higher,69,0,Owned outright,1,44999.5
17593,20000,29999,GCSE,77,0,Owned outright,0,24999.5
17595,50000,59999,Higher education,42,0,Mortgaged,0,54999.5
17598,,,GCSE,47,0,Rented,0,0
17600,,,GCSE,76,0,Rented,1,0
17613,30000,39999,Degree or higher,47,0,Rented,0,34999.5
17614,,,Higher education,78,2,Mortgaged,0,0
17619,0,9999,GCSE,65,0,Owned outright,1,4999.5
17621,60000,69999,Degree or higher,37,1,Mortgaged,0,64999.5
1763,10000,19999,GCSE,36,1,Rented,0,14999.5
17634,40000,49999,Degree or higher,58,0,Mortgaged,0,44999.5
17645,10000,19999,A Level,40,1,Mortgaged,0,14999.5
17646,50000,59999,Degree or higher,33,0,Mortgaged,0,54999.5
17647,20000,29999,A Level,35,2,Mortgaged,0,24999.5
1765,10000,19999,Higher education,75,0,Owned outright,1,14999.5
17651,0,9999,None,64,0,Rented,0,4999.5
17656,10000,19999,None,42,0,Rented,0,14999.5
17657,30000,39999,None,61,0,Mortgaged,0,34999.5
17661,20000,29999,Degree or higher,38,1,Rented,0,24999.5
17662,70000,,Degree or higher,75,0,Owned outright,1,35000
17665,10000,19999,A Level,66,0,Owned outright,1,14999.5
17666,50000,59999,A Level,48,2,Mortgaged,0,54999.5
17668,40000,49999,Higher education,48,0,Mortgaged,0,44999.5
17670,30000,39999,Other,71,0,Rented,1,34999.5
17674,40000,49999,GCSE,52,0,Owned outright,0,44999.5
17676,30000,39999,A Level,67,0,Rented,0,34999.5
17679,10000,19999,Higher education,56,0,Owned outright,0,14999.5
17682,,,Higher education,58,0,Owned outright,0,0
17692,50000,59999,Degree or higher,47,0,Owned outright,0,54999.5
1771,20000,29999,GCSE,125,0,Rented,1,24999.5
17713,10000,19999,A Level,117,0,Owned outright,1,14999.5
17720,,,GCSE,79,0,Owned outright,1,0
17721,40000,49999,Degree or higher,43,2,Owned outright,0,44999.5
17724,0,9999,Other,67,0,Owned outright,1,4999.5
17728,20000,29999,GCSE,47,1,Owned outright,0,24999.5
17741,10000,19999,A Level,73,0,Owned outright,1,14999.5
17742,20000,29999,Degree or higher,55,0,Owned outright,0,24999.5
17744,,,GCSE,73,0,Owned outright,1,0
17758,20000,29999,Higher education,47,1,Mortgaged,0,24999.5
17759,20000,29999,GCSE,74,0,Owned outright,1,24999.5
1776,,,A Level,56,0,Mortgaged,0,0
17763,50000,59999,Degree or higher,32,0,Mortgaged,0,54999.5
17764,30000,39999,Higher education,67,0,Owned outright,1,34999.5
17769,60000,69999,Degree or higher,36,3,Mortgaged,0,64999.5
17777,,,GCSE,70,0,Owned outright,1,0
17779,20000,29999,GCSE,49,1,Rented,0,24999.5
17791,20000,29999,Degree or higher,84,0,Owned outright,1,24999.5
17797,10000,19999,Other,74,0,Owned outright,1,14999.5
1780,,,Higher education,58,0,Rented,0,0
17802,0,9999,GCSE,62,0,Rented,0,4999.5
17806,40000,49999,Other,61,0,Owned outright,0,44999.5
17808,30000,39999,Degree or higher,72,0,Mortgaged,1,34999.5
17809,30000,39999,Higher education,60,0,Owned outright,0,34999.5
17810,20000,29999,Other,48,1,Mortgaged,0,24999.5
17813,20000,29999,None,70,0,Owned outright,1,24999.5
1782,10000,19999,A Level,60,0,Owned outright,0,14999.5
17826,0,9999,None,69,0,Rented,1,4999.5
17830,20000,29999,None,61,0,Rented,0,24999.5
17837,30000,39999,A Level,42,2,Mortgaged,0,34999.5
17841,10000,19999,Other,81,0,Owned outright,1,14999.5
17845,20000,29999,GCSE,65,0,Mortgaged,1,24999.5
17855,60000,69999,Degree or higher,41,2,Owned outright,0,64999.5
17867,60000,69999,A Level,42,0,Owned outright,0,64999.5
17871,,,None,101,0,Owned outright,0,0
17872,50000,59999,Higher education,53,0,Rented,0,54999.5
17881,40000,49999,Degree or higher,26,0,Mortgaged,0,44999.5
17890,30000,39999,Degree or higher,37,0,Mortgaged,0,34999.5
17896,10000,19999,GCSE,77,0,Owned outright,1,14999.5
17898,50000,59999,Unknown,42,0,Rented,0,54999.5
17899,0,9999,A Level,50,0,Rented,0,4999.5
17902,10000,19999,GCSE,54,0,Rented,0,14999.5
17903,,,Other,70,0,Owned outright,1,0
17906,40000,49999,Degree or higher,32,2,Mortgaged,0,44999.5
17909,0,9999,GCSE,65,0,Mortgaged,1,4999.5
17911,20000,29999,GCSE,61,0,Owned outright,0,24999.5
17918,,,Degree or higher,75,0,Owned outright,1,0
17919,50000,59999,Higher education,74,0,Owned outright,0,54999.5
17921,30000,39999,Degree or higher,58,1,Rented,0,34999.5
17935,20000,29999,Other,63,0,Rented,0,24999.5
17937,,,GCSE,81,0,Owned outright,1,0
17938,,,Unknown,48,0,Rented,0,0
17941,50000,59999,Degree or higher,37,1,Mortgaged,0,54999.5
17947,0,9999,Other,68,0,Owned outright,1,4999.5
1795,0,9999,Higher education,64,0,Owned outright,0,4999.5
17952,10000,19999,Degree or higher,54,0,Rented,0,14999.5
17959,70000,,Degree or higher,58,0,Owned outright,0,35000
17964,20000,29999,GCSE,41,2,Mortgaged,0,24999.5
17975,50000,59999,Degree or higher,45,0,Mortgaged,0,54999.5
17981,10000,19999,Degree or higher,29,0,Owned outright,0,14999.5
17982,,,A Level,70,0,Owned outright,1,0
17989,20000,29999,A Level,59,0,Mortgaged,0,24999.5
17991,30000,39999,A Level,54,1,Rented,0,34999.5
17999,20000,29999,Degree or higher,70,0,Owned outright,1,24999.5
18000,50000,59999,Higher education,69,4,Mortgaged,0,54999.5
18002,30000,39999,GCSE,49,0,Mortgaged,0,34999.5
18017,,,None,64,0,Rented,0,0
18025,20000,29999,A Level,67,0,Owned outright,0,24999.5
18034,,,Higher education,36,1,Mortgaged,0,0
18035,50000,59999,Higher education,46,1,Mortgaged,0,54999.5
18036,,,Higher education,70,0,Owned outright,1,0
18042,10000,19999,Degree or higher,102,0,Rented,0,14999.5
18049,10000,19999,GCSE,68,0,Owned outright,1,14999.5
18061,30000,39999,GCSE,52,0,Mortgaged,0,34999.5
18066,10000,19999,Higher education,60,0,Owned outright,0,14999.5
18069,70000,,Unknown,39,1,Unknown,0,35000
18074,50000,59999,Other,82,0,Owned outright,0,54999.5
18082,10000,19999,GCSE,67,0,Rented,1,14999.5
18088,20000,29999,A Level,77,0,Owned outright,1,24999.5
18097,20000,29999,GCSE,52,0,Mortgaged,0,24999.5
18098,30000,39999,Other,29,3,Other,0,34999.5
18113,10000,19999,Other,59,0,Rented,0,14999.5
18114,0,9999,Other,45,2,Rented,0,4999.5
18116,,,Higher education,58,0,Rented,0,0
18123,,,None,78,0,Owned outright,1,0
1813,40000,49999,Degree or higher,42,1,Mortgaged,0,44999.5
18135,20000,29999,None,78,0,Owned outright,1,24999.5
18137,10000,19999,A Level,64,0,Owned outright,0,14999.5
1814,0,9999,Other,109,0,Rented,1,4999.5
18140,10000,19999,Other,55,0,Rented,0,14999.5
18142,,,GCSE,40,1,Rented,0,0
18148,10000,19999,Other,65,0,Owned outright,1,14999.5
18157,40000,49999,Degree or higher,78,0,Owned outright,0,44999.5
18160,30000,39999,GCSE,61,0,Owned outright,0,34999.5
18164,20000,29999,A Level,35,1,Owned outright,0,24999.5
18165,10000,19999,Higher education,65,0,Owned outright,1,14999.5
18168,20000,29999,A Level,56,0,Owned outright,0,24999.5
18169,20000,29999,Degree or higher,58,0,Owned outright,0,24999.5
18170,,,Higher education,63,0,Mortgaged,0,0
18171,20000,29999,A Level,37,2,Mortgaged,0,24999.5
18182,10000,19999,GCSE,49,0,Rented,0,14999.5
18185,50000,59999,Degree or higher,50,1,Mortgaged,0,54999.5
18195,,,GCSE,63,0,Owned outright,0,0
182,10000,19999,Other,37,0,Rented,0,14999.5
18216,,,Degree or higher,55,0,Owned outright,0,0
1822,30000,39999,A Level,47,0,Mortgaged,0,34999.5
18225,10000,19999,A Level,51,1,Rented,0,14999.5
1824,40000,49999,Degree or higher,73,0,Owned outright,1,44999.5
18242,60000,69999,GCSE,59,0,Owned outright,0,64999.5
18245,20000,29999,Other,70,0,Mortgaged,1,24999.5
18248,20000,29999,Other,67,0,Owned outright,1,24999.5
18249,30000,39999,A Level,42,2,Rented,0,34999.5
18252,10000,19999,None,74,0,Owned outright,0,14999.5
18256,40000,49999,Degree or higher,61,0,Mortgaged,0,44999.5
18261,50000,59999,Degree or higher,37,2,Mortgaged,0,54999.5
18266,20000,29999,A Level,78,0,Owned outright,1,24999.5
18271,,,Degree or higher,37,0,Rented,0,0
18278,10000,19999,Other,58,0,Rented,0,14999.5
18294,40000,49999,Degree or higher,33,0,Mortgaged,0,44999.5
183,0,9999,A Level,62,0,Rented,0,4999.5
18306,70000,,Degree or higher,47,2,Mortgaged,0,35000
18312,20000,29999,Other,51,0,Mortgaged,0,24999.5
18329,,,GCSE,66,0,Owned outright,1,0
18351,20000,29999,Degree or higher,30,2,Rented,0,24999.5
18354,,,A Level,46,0,Rented,0,0
18359,30000,39999,A Level,86,1,Rented,0,34999.5
18365,20000,29999,GCSE,29,4,Other,0,24999.5
18368,30000,39999,GCSE,75,0,Owned outright,1,34999.5
18370,50000,59999,Degree or higher,48,5,Rented,0,54999.5
18374,40000,49999,Degree or higher,33,1,Rented,0,44999.5
18377,10000,19999,Degree or higher,52,1,Rented,0,14999.5
18380,10000,19999,Other,73,0,Rented,1,14999.5
18381,30000,39999,GCSE,46,1,Rented,0,34999.5
18385,20000,29999,None,63,0,Owned outright,0,24999.5
18386,0,9999,Other,66,0,Rented,1,4999.5
18387,,,A Level,71,0,Owned outright,1,0
18398,20000,29999,Degree or higher,73,0,Owned outright,1,24999.5
18399,,,Degree or higher,43,2,Mortgaged,0,0
18403,40000,49999,Degree or higher,47,1,Owned outright,0,44999.5
1841,,,Degree or higher,75,0,Mortgaged,1,0
18413,20000,29999,None,66,0,Owned outright,1,24999.5
18414,30000,39999,Other,74,0,Mortgaged,0,34999.5
18418,40000,49999,Degree or higher,46,1,Mortgaged,0,44999.5
18419,20000,29999,Degree or higher,38,2,Owned outright,0,24999.5
18424,30000,39999,A Level,47,1,Mortgaged,0,34999.5
18425,60000,69999,Degree or higher,43,2,Mortgaged,0,64999.5
18428,70000,,Degree or higher,37,3,Mortgaged,0,35000
18430,70000,,Degree or higher,79,0,Rented,1,35000
18433,40000,49999,GCSE,52,0,Owned outright,0,44999.5
18434,,,Higher education,57,0,Owned outright,0,0
18439,40000,49999,Higher education,34,1,Mortgaged,0,44999.5
1844,0,9999,Degree or higher,60,0,Rented,0,4999.5
18449,50000,59999,GCSE,29,2,Mortgaged,0,54999.5
18452,70000,,Degree or higher,37,2,Mortgaged,0,35000
18458,30000,39999,Higher education,44,0,Rented,0,34999.5
18459,30000,39999,Degree or higher,30,0,Mortgaged,0,34999.5
18461,20000,29999,Higher education,59,0,Owned outright,0,24999.5
1847,50000,59999,GCSE,55,0,Mortgaged,0,54999.5
18471,30000,39999,Degree or higher,42,2,Rented,0,34999.5
18477,,,Higher education,37,2,Mortgaged,0,0
18486,30000,39999,Higher education,39,3,Mortgaged,0,34999.5
18487,,,Higher education,39,2,Mortgaged,0,0
18494,50000,59999,Degree or higher,51,0,Mortgaged,0,54999.5
18495,70000,,Degree or higher,54,0,Mortgaged,0,35000
18497,,,Degree or higher,64,0,Owned outright,0,0
18505,30000,39999,GCSE,49,2,Mortgaged,0,34999.5
18512,50000,59999,Degree or higher,67,2,Mortgaged,0,54999.5
18517,70000,,A Level,32,0,Mortgaged,0,35000
18520,20000,29999,Higher education,83,0,Owned outright,1,24999.5
18523,20000,29999,Higher education,62,0,Mortgaged,0,24999.5
18528,30000,39999,Higher education,38,2,Rented,0,34999.5
18530,10000,19999,GCSE,42,1,Rented,0,14999.5
18536,20000,29999,Degree or higher,30,2,Rented,0,24999.5
18543,30000,39999,Degree or higher,38,2,Mortgaged,0,34999.5
18555,50000,59999,Degree or higher,49,2,Mortgaged,0,54999.5
18562,,,None,59,0,Rented,0,0
18574,10000,19999,Degree or higher,80,0,Other,1,14999.5
18575,10000,19999,None,78,0,Owned outright,1,14999.5
18581,10000,19999,Higher education,49,1,Mortgaged,0,14999.5
18593,20000,29999,None,57,1,Rented,0,24999.5
18594,0,9999,A Level,56,0,Rented,0,4999.5
18595,20000,29999,Degree or higher,40,4,Mortgaged,0,24999.5
18603,,,None,71,0,Mortgaged,0,0
18604,0,9999,GCSE,69,0,Owned outright,1,4999.5
18606,,,GCSE,70,0,Owned outright,1,0
18616,20000,29999,None,106,0,Owned outright,1,24999.5
18628,40000,49999,Degree or higher,48,0,Mortgaged,0,44999.5
18645,10000,19999,Higher education,68,0,Rented,1,14999.5
18648,,,A Level,62,0,Owned outright,0,0
18654,30000,39999,Degree or higher,38,2,Owned outright,0,34999.5
18655,20000,29999,Degree or higher,83,0,Owned outright,1,24999.5
18657,20000,29999,GCSE,49,0,Mortgaged,0,24999.5
18659,20000,29999,GCSE,73,0,Owned outright,1,24999.5
1866,20000,29999,GCSE,49,1,Rented,0,24999.5
18666,10000,19999,A Level,63,0,Owned outright,0,14999.5
18667,30000,39999,Degree or higher,45,1,Mortgaged,0,34999.5
18673,10000,19999,None,71,0,Owned outright,1,14999.5
18674,40000,49999,GCSE,57,0,Owned outright,0,44999.5
1868,0,9999,None,62,0,Rented,0,4999.5
18680,20000,29999,Other,54,0,Rented,0,24999.5
1869,,,GCSE,71,0,Rented,0,0
18692,40000,49999,Degree or higher,62,0,Owned outright,0,44999.5
18699,40000,49999,GCSE,63,0,Mortgaged,0,44999.5
18700,60000,69999,Degree or higher,51,0,Mortgaged,0,64999.5
18703,60000,69999,A Level,42,2,Mortgaged,0,64999.5
18707,,,A Level,44,0,Mortgaged,0,0
18713,,,Degree or higher,55,0,Owned outright,0,0
18714,30000,39999,Degree or higher,67,0,Mortgaged,1,34999.5
18715,60000,69999,Degree or higher,58,0,Mortgaged,0,64999.5
18717,,,Degree or higher,42,2,Mortgaged,0,0
18719,,,None,79,0,Owned outright,1,0
1872,30000,39999,A Level,50,0,Owned outright,0,34999.5
18720,,,Other,42,0,Rented,0,0
18725,10000,19999,None,76,0,Rented,1,14999.5
18728,20000,29999,Degree or higher,41,2,Rented,0,24999.5
18736,40000,49999,Degree or higher,48,1,Mortgaged,0,44999.5
18741,,,GCSE,68,0,Owned outright,1,0
18750,,,Other,63,0,Rented,0,0
18751,10000,19999,A Level,56,0,Rented,0,14999.5
18773,40000,49999,Other,53,1,Mortgaged,0,44999.5
18777,10000,19999,GCSE,62,0,Owned outright,0,14999.5
1879,10000,19999,GCSE,50,0,Rented,0,14999.5
18791,10000,19999,Degree or higher,71,0,Rented,1,14999.5
188,10000,19999,None,47,0,Mortgaged,0,14999.5
18800,40000,49999,A Level,35,3,Rented,0,44999.5
18806,20000,29999,GCSE,67,0,Owned outright,1,24999.5
18816,,,None,73,0,Owned outright,0,0
18817,20000,29999,A Level,45,0,Mortgaged,0,24999.5
18819,30000,39999,Degree or higher,41,0,Rented,0,34999.5
1883,70000,,Degree or higher,48,3,Mortgaged,0,35000
18837,10000,19999,Degree or higher,39,2,Mortgaged,0,14999.5
